Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2894.7129,NA,7.45050000000000,7.40810000000000,0.14650000000000,0.56170000000000,0.6568,NA,2887.3731,7.4863,7.3398,0.1465,0.5315,7.3700,0.7432,6.6268,-0.6529,2887.3731,2.2869,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2900.6296,NA,5.91670000000000,5.81050000000000,0.12200000000000,0.47530000000000,0.5506,NA,2894.8594,5.8922,5.7702,0.1220,0.4152,5.8303,0.6125,5.2178,1.6758,2894.8594,2.1030,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2907.3415,NA,6.71190000000000,6.73090000000000,0.10450000000000,0.51230000000000,0.5696,NA,2900.7516,6.6944,6.5899,0.1045,0.3533,6.7489,0.6481,6.1008,-0.8387,2900.7516,1.3307,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2913.8667,NA,6.52520000000000,6.49280000000000,0.14640000000000,0.48410000000000,0.5372,NA,2907.4460,6.5671,6.4207,0.1464,0.4078,6.4970,0.6635,5.8335,0.2016,2907.4460,1.3183,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2921.5309,NA,7.66420000000000,7.67250000000000,0.12500000000000,0.48710000000000,0.5455,NA,2914.0131,7.6428,7.5178,0.1250,0.3377,7.6672,0.6679,6.9993,-1.1054,2914.0131,1.4938,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2927.4498,NA,5.91890000000000,6.08050000000000,0.12840000000000,0.69500000000000,0.7071,NA,2921.6559,5.9223,5.7939,0.1284,0.3621,6.1268,0.8769,5.2499,1.5623,2921.6559,1.5779,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2933.8268,NA,6.37700000000000,6.22920000000000,0.11170000000000,0.50270000000000,0.5593,NA,2927.5782,6.3603,6.2486,0.1117,0.5666,6.1847,0.6314,5.5533,-0.3069,2927.5782,1.3005,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2940.5374,NA,6.71060000000000,6.72660000000000,0.08890000000000,0.56440000000000,0.5753,NA,2933.9385,6.6878,6.5989,0.0889,0.3910,6.7723,0.7414,6.0309,-0.3663,2933.9385,1.5255,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2947.2567,NA,6.71930000000000,6.65840000000000,0.11070000000000,0.50110000000000,0.5144,NA,2940.6263,6.7411,6.6304,0.1107,0.4755,6.6560,0.6907,5.9653,0.0294,2940.6263,1.1943,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2953.9662,NA,6.70950000000000,6.71840000000000,0.14470000000000,0.45810000000000,0.5233,NA,2947.3674,6.7435,6.5988,0.1447,0.3904,6.6665,0.6249,6.0416,0.0227,2947.3674,1.4122,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2960.6607,NA,6.69450000000000,6.86080000000000,0.11500000000000,0.67800000000000,0.6896,NA,2954.1109,6.6648,6.5498,0.1150,0.3134,6.9144,0.8903,6.0241,-0.1173,2954.1109,1.7673,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2967.3179,NA,6.65720000000000,6.50410000000000,0.12820000000000,0.52760000000000,0.5365,NA,2960.7757,6.6704,6.5422,0.1282,0.5630,6.5068,0.6782,5.8286,0.1607,2960.7757,1.2679,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2973.9030,NA,6.58510000000000,6.56590000000000,0.09900000000000,0.46210000000000,0.5173,NA,2967.4461,6.5559,6.4569,0.0990,0.3994,6.5196,0.6122,5.9074,0.1045,2967.4461,1.3350,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2980.6415,NA,6.73850000000000,6.77350000000000,0.12720000000000,0.49550000000000,0.5523,NA,2974.0020,6.7667,6.6395,0.1272,0.3631,6.7719,0.6819,6.0900,-0.2176,2974.0020,1.1116,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2988.0503,NA,7.40880000000000,7.41820000000000,0.11110000000000,0.50170000000000,0.5617,NA,2980.7687,7.3927,7.2816,0.1111,0.3683,7.4150,0.6859,6.7291,-0.6515,2980.7687,1.5316,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,2993.9431,NA,5.89280000000000,6.02900000000000,0.08800000000000,0.68600000000000,0.6979,NA,2988.1614,5.8697,5.7817,0.0880,0.3906,6.0771,0.8713,5.2058,1.3637,2988.1614,1.5660,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3000.4867,NA,6.54360000000000,6.40150000000000,0.13840000000000,0.49590000000000,0.5558,NA,2994.0311,6.5940,6.4556,0.1384,0.5980,6.3535,0.6253,5.7282,-0.5318,2994.0311,1.4405,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3007.3194,NA,6.83270000000000,6.85380000000000,0.12050000000000,0.50840000000000,0.5769,NA,3000.6251,6.8148,6.6943,0.1205,0.3575,6.8452,0.6933,6.1519,-0.2598,3000.6251,1.3158,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3013.8568,NA,6.53740000000000,6.52870000000000,0.11230000000000,0.51390000000000,0.5682,NA,3007.4399,6.5292,6.4169,0.1123,0.3879,6.5429,0.6457,5.8972,0.2861,3007.4399,1.3440,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3020.6674,NA,6.81060000000000,6.85510000000000,0.11260000000000,0.60120000000000,0.6127,NA,3013.9691,6.8109,6.6983,0.1126,0.4016,6.8979,0.7814,6.1165,-0.3259,3013.9691,1.6868,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3027.5191,NA,6.85170000000000,6.87260000000000,0.11240000000000,0.56940000000000,0.6336,NA,3020.7800,6.8515,6.7391,0.1124,0.4886,6.8199,0.7153,6.1046,-0.0617,3020.7800,1.5736,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3034.2952,NA,6.77610000000000,6.91350000000000,0.11080000000000,0.52710000000000,0.7710,NA,3027.6315,6.7745,6.6637,0.1108,0.4570,6.7338,0.6560,6.0778,-0.0620,3027.6315,1.4840,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3040.6347,NA,6.33950000000000,6.10730000000000,0.13460000000000,0.46680000000000,0.5388,NA,3034.4060,6.3633,6.2287,0.1346,0.4163,6.2792,0.6074,5.6718,0.6672,3034.4060,1.5891,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3047.2765,NA,6.64180000000000,6.74180000000000,0.11190000000000,0.63040000000000,0.6388,NA,3040.7693,6.6191,6.5072,0.1119,0.3322,6.8054,0.7667,6.0387,-0.3785,3040.7693,1.3327,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3053.9617,NA,6.68520000000000,6.54750000000000,0.14820000000000,0.44510000000000,0.5011,NA,3047.3884,6.7215,6.5733,0.1482,0.5185,6.4999,0.6175,5.8824,0.0716,3047.3884,1.3844,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3061.5447,NA,7.58300000000000,7.71800000000000,0.10760000000000,0.54900000000000,0.6361,NA,3054.1099,7.5424,7.4348,0.1076,0.2969,7.6869,0.7369,6.9500,-0.9965,3054.1099,1.5937,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3067.3008,NA,5.75610000000000,5.71790000000000,0.11540000000000,0.58710000000000,0.5979,NA,3061.6523,5.7639,5.6485,0.1154,0.4414,5.7942,0.7215,5.0727,1.8245,3061.6523,1.3128,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3073.8254,NA,6.52460000000000,6.50160000000000,0.10310000000000,0.50920000000000,0.5749,NA,3067.4162,6.5123,6.4092,0.1031,0.4717,6.4467,0.6386,5.8081,-0.7377,3067.4162,1.2923,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3080.5373,NA,6.71190000000000,6.67210000000000,0.10940000000000,0.47860000000000,0.5351,NA,3073.9285,6.7182,6.6088,0.1094,0.4061,6.6813,0.6309,6.0504,-0.1598,3073.9285,1.4888,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3087.3823,NA,6.84500000000000,6.89240000000000,0.11040000000000,0.57020000000000,0.5825,NA,3080.6467,6.8460,6.7356,0.1104,0.3692,6.9366,0.7429,6.1937,-0.1742,3080.6467,1.3788,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3094.0637,NA,6.68140000000000,6.73330000000000,0.11290000000000,0.57830000000000,0.6344,NA,3087.4927,6.6839,6.5710,0.1129,0.4598,6.6895,0.7264,5.9631,0.1127,3087.4927,1.6166,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3100.5911,NA,6.52740000000000,6.42150000000000,0.10190000000000,0.46850000000000,0.5285,NA,3094.1766,6.5164,6.4145,0.1019,0.4654,6.4176,0.6623,5.7553,0.2624,3094.1766,1.0346,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3107.3609,NA,6.76980000000000,6.77380000000000,0.14060000000000,0.52410000000000,0.5325,NA,3100.6930,6.8085,6.6679,0.1406,0.3666,6.8254,0.7083,6.1171,-0.2574,3100.6930,1.2748,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3113.8636,NA,6.50270000000000,6.51500000000000,0.13510000000000,0.49060000000000,0.5448,NA,3107.5015,6.4972,6.3621,0.1351,0.3835,6.4692,0.6247,5.8445,0.2935,3107.5015,1.3264,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3120.6794,NA,6.81580000000000,6.79030000000000,0.10160000000000,0.45890000000000,0.5193,NA,3113.9987,6.7823,6.6807,0.1016,0.3555,6.7841,0.6703,6.1138,-0.2931,3113.9987,1.1134,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3127.9373,NA,7.25790000000000,7.30740000000000,0.09320000000000,0.50190000000000,0.5688,NA,3120.7810,7.2495,7.1563,0.0932,0.3573,7.3009,0.6875,6.6134,-0.5251,3120.7810,1.4219,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3133.8633,NA,5.92600000000000,5.91140000000000,0.12840000000000,0.49460000000000,0.5542,NA,3128.0305,5.9612,5.8328,0.1284,0.4087,5.9187,0.6793,5.2394,1.3381,3128.0305,1.3338,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3140.5801,NA,6.71680000000000,6.70810000000000,0.12950000000000,0.48400000000000,0.5455,NA,3133.9917,6.7179,6.5884,0.1295,0.3662,6.7062,0.6689,6.0373,-0.7469,3133.9917,1.5434,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3147.3347,NA,6.75460000000000,6.73290000000000,0.09310000000000,0.51560000000000,0.5238,NA,3140.7096,6.7182,6.6251,0.0931,0.3545,6.7862,0.7430,6.0432,-0.0150,3140.7096,1.2759,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3153.8521,NA,6.51740000000000,6.55210000000000,0.12410000000000,0.50050000000000,0.5585,NA,3147.4278,6.5484,6.4243,0.1241,0.4225,6.5023,0.6349,5.8674,0.1661,3147.4278,1.3200,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3160.9922,NA,7.14010000000000,7.26600000000000,0.09170000000000,0.61740000000000,0.6844,NA,3153.9762,7.1077,7.0160,0.0917,0.3764,7.2570,0.8016,6.4554,-0.7176,3153.9762,1.5672,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3167.4467,NA,6.45450000000000,6.29370000000000,0.09850000000000,0.51520000000000,0.5236,NA,3161.0839,6.4613,6.3628,0.0985,0.5257,6.3523,0.7212,5.6311,0.8140,3161.0839,1.8746,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3173.8404,NA,6.39370000000000,6.44110000000000,0.12010000000000,0.55950000000000,0.5710,NA,3167.5452,6.4153,6.2952,0.1201,0.4167,6.4380,0.6897,5.7483,0.0202,3167.5452,1.3205,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3180.5309,NA,6.69050000000000,6.68020000000000,0.09310000000000,0.50000000000000,0.5607,NA,3173.9605,6.6635,6.5704,0.0931,0.4394,6.6310,0.6312,5.9998,-0.2649,3173.9605,1.5027,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3187.8137,NA,7.28280000000000,7.24750000000000,0.15420000000000,0.51320000000000,0.5254,NA,3180.6240,7.3439,7.1897,0.1542,0.4069,7.2960,0.7483,6.5477,-0.5840,3180.6240,1.7566,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3194.6099,NA,6.79620000000000,6.80190000000000,0.10330000000000,0.47280000000000,0.5311,NA,3187.9679,6.7453,6.6420,0.1033,0.3590,6.7558,0.6106,6.1452,0.5420,3187.9679,2.0472,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3200.5352,NA,5.92530000000000,5.93350000000000,0.12030000000000,0.48390000000000,0.5393,NA,3194.7132,5.9423,5.8220,0.1203,0.3695,5.9364,0.6719,5.2645,0.8118,3194.7132,1.9616,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3207.1930,NA,6.65780000000000,6.67140000000000,0.13170000000000,0.47570000000000,0.5529,NA,3200.6555,6.6692,6.5375,0.1317,0.3636,6.6496,0.6544,5.9952,-0.7291,3200.6555,2.6509,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3213.8280,NA,6.63500000000000,6.64230000000000,0.11850000000000,0.55200000000000,0.5602,NA,3207.3247,6.6218,6.5033,0.1185,0.3440,6.7113,0.6945,6.0168,0.0269,3207.3247,1.8015,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3220.5117,NA,6.68370000000000,6.81400000000000,0.09940000000000,0.63140000000000,0.6905,NA,3213.9465,6.6646,6.5652,0.0994,0.4335,6.7631,0.7811,5.9820,-0.1922,3213.9465,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3227.0944,NA,6.58270000000000,6.58830000000000,0.15100000000000,0.68520000000000,0.6961,NA,3220.6111,6.6343,6.4833,0.1510,0.5320,6.6365,0.8838,5.7527,0.0763,3220.6111,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3233.7396,NA,6.64520000000000,6.48630000000000,0.10660000000000,0.52940000000000,0.5372,NA,3227.2454,6.6008,6.4942,0.1066,0.5342,6.4894,0.6616,5.8278,0.1480,3227.2454,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3240.3990,NA,6.65940000000000,6.66440000000000,0.14480000000000,0.48450000000000,0.5422,NA,3233.8462,6.6976,6.5528,0.1448,0.4228,6.6145,0.6143,6.0002,-0.0636,3233.8462,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3247.0496,NA,6.65060000000000,6.67010000000000,0.10950000000000,0.55360000000000,0.5617,NA,3240.5438,6.6153,6.5058,0.1095,0.3397,6.7197,0.7329,5.9868,0.0275,3240.5438,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3253.8162,NA,6.76660000000000,6.76020000000000,0.12850000000000,0.49680000000000,0.5553,NA,3247.1591,6.7856,6.6571,0.1285,0.4441,6.7098,0.6261,6.0837,-0.1449,3247.1591,1.6516,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3260.6052,NA,6.78900000000000,6.90800000000000,0.12650000000000,0.61170000000000,0.6743,NA,3253.9447,6.7870,6.6605,0.1265,0.3683,6.9039,0.8016,6.1023,-0.1224,3253.9447,2.0559,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3267.2507,NA,6.64550000000000,6.47600000000000,0.10200000000000,0.44530000000000,0.5048,NA,3260.7317,6.6210,6.5190,0.1020,0.4852,6.4791,0.6190,5.8601,0.3110,3260.7317,2.0305,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3273.9364,NA,6.68570000000000,6.70320000000000,0.10370000000000,0.51220000000000,0.5223,NA,3267.3527,6.6874,6.5837,0.1037,0.3433,6.7526,0.7174,6.0352,-0.0822,3267.3527,1.2409,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3280.5551,NA,6.61870000000000,6.60180000000000,0.10520000000000,0.45080000000000,0.5054,NA,3274.0401,6.6202,6.5150,0.1052,0.4085,6.5573,0.5946,5.9627,0.0856,3274.0401,1.3455,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3287.2712,NA,6.71610000000000,6.73960000000000,0.09780000000000,0.46960000000000,0.5289,NA,3280.6603,6.7087,6.6109,0.0978,0.3456,6.7349,0.6554,6.0795,-0.1194,3280.6603,1.5839,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3294.0279,NA,6.75670000000000,6.87900000000000,0.11450000000000,0.64300000000000,0.6512,NA,3287.3690,6.7734,6.6589,0.1145,0.3718,6.9301,0.8375,6.0926,-0.1703,3287.3690,1.9603,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3300.5010,NA,6.47310000000000,6.36120000000000,0.11570000000000,0.48180000000000,0.5393,NA,3294.1424,6.4743,6.3586,0.1157,0.5285,6.3119,0.6128,5.6991,0.4122,3294.1424,1.3172,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3307.2008,NA,6.69980000000000,6.74560000000000,0.10660000000000,0.57230000000000,0.5851,NA,3300.6167,6.6907,6.5841,0.1066,0.3661,6.7903,0.7457,6.0446,-0.2713,3300.6167,1.5572,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3313.9748,NA,6.77400000000000,6.72910000000000,0.11050000000000,0.48520000000000,0.5402,NA,3307.3074,6.7779,6.6674,0.1105,0.4657,6.6869,0.6192,6.0677,-0.0384,3307.3074,1.2682,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3320.6523,NA,6.67750000000000,6.62580000000000,0.09540000000000,0.43040000000000,0.4885,NA,3314.0853,6.6624,6.5670,0.0954,0.3747,6.6227,0.6505,5.9722,0.1521,3314.0853,1.8877,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3327.4734,NA,6.82110000000000,6.97820000000000,0.10640000000000,0.58680000000000,0.6456,NA,3320.7477,6.8321,6.7257,0.1064,0.3350,6.9775,0.7857,6.1918,-0.3158,3320.7477,1.3511,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3334.0109,NA,6.53750000000000,6.43470000000000,0.11160000000000,0.48690000000000,0.5428,NA,3327.5798,6.5427,6.4311,0.1116,0.4804,6.4376,0.6691,5.7685,0.3974,3327.5798,1.3331,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3340.5181,NA,6.50720000000000,6.55510000000000,0.12940000000000,0.52660000000000,0.5907,NA,3334.1225,6.5250,6.3956,0.1294,0.3753,6.5469,0.7079,5.8390,-0.0124,3334.1225,3.3895,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3347.1769,NA,6.65880000000000,6.63800000000000,0.14820000000000,0.50920000000000,0.5699,NA,3340.6475,6.6776,6.5294,0.1482,0.3972,6.6414,0.6968,5.9446,-0.1130,3340.6475,2.5245,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3353.8347,NA,6.65780000000000,6.62770000000000,0.11650000000000,0.48280000000000,0.5398,NA,3347.3251,6.6261,6.5096,0.1165,0.3610,6.6314,0.6648,5.9666,0.0499,3347.3251,2.1475,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3360.6575,NA,6.82280000000000,7.00910000000000,0.09050000000000,0.71460000000000,0.7261,NA,3353.9512,6.7968,6.7063,0.0905,0.3663,7.0546,0.8891,6.1655,-0.3830,3353.9512,1.6609,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3367.0805,NA,6.42300000000000,6.22920000000000,0.12000000000000,0.46290000000000,0.5323,NA,3360.7480,6.4525,6.3325,0.1200,0.6241,6.1713,0.6091,5.5622,0.5676,3360.7480,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3373.8335,NA,6.75300000000000,6.79490000000000,0.11120000000000,0.56250000000000,0.5742,NA,3367.2005,6.7442,6.6330,0.1112,0.3429,6.8526,0.6854,6.1672,-0.3424,3367.2005,1.6814,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3380.4722,NA,6.63870000000000,6.66050000000000,0.11220000000000,0.48520000000000,0.5960,NA,3373.9447,6.6397,6.5275,0.1122,0.4513,6.5614,0.6442,5.9172,0.0837,3373.9447,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3387.1365,NA,6.66430000000000,6.58930000000000,0.13590000000000,0.46370000000000,0.5210,NA,3380.5844,6.6880,6.5521,0.1359,0.3730,6.6428,0.6156,6.0272,0.0504,3380.5844,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3394.7086,NA,7.57210000000000,7.56480000000000,0.11700000000000,0.45480000000000,0.5137,NA,3387.2724,7.5532,7.4362,0.1170,0.3278,7.5632,0.6536,6.9096,-0.8768,3387.2724,7.3720,7.3720
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3400.9911,NA,6.28250000000000,6.24380000000000,0.09710000000000,0.46530000000000,0.4750,NA,3394.8256,6.2626,6.1655,0.0971,0.3378,6.2930,0.7323,5.5607,1.3094,3394.8256,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3407.0958,NA,6.10470000000000,6.28900000000000,0.13850000000000,0.59050000000000,0.6593,NA,3401.0882,6.1461,6.0076,0.1385,0.3682,6.2299,0.7340,5.4959,-0.0264,3401.0882,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3413.7990,NA,6.70320000000000,6.64940000000000,0.11600000000000,0.50220000000000,0.6055,NA,3407.2343,6.6807,6.5647,0.1160,0.4520,6.6149,0.6929,5.9220,-0.5033,3407.2343,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3420.4825,NA,6.68350000000000,6.61060000000000,0.11850000000000,0.47060000000000,0.5326,NA,3413.9150,6.6860,6.5675,0.1185,0.3862,6.6519,0.6116,6.0403,0.0701,3413.9150,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3427.1099,NA,6.62740000000000,6.86040000000000,0.13070000000000,0.70650000000000,0.7656,NA,3420.6010,6.6396,6.5089,0.1307,0.3521,6.8633,0.8487,6.0146,-0.1744,3420.6010,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3433.7774,NA,6.66750000000000,6.44300000000000,0.13430000000000,0.53250000000000,0.5411,NA,3427.2406,6.6711,6.5368,0.1343,0.5758,6.4935,0.7178,5.7757,0.1966,3427.2406,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3440.4135,NA,6.63610000000000,6.68460000000000,0.09280000000000,0.53210000000000,0.5896,NA,3433.9117,6.5946,6.5018,0.0928,0.3982,6.6357,0.6628,5.9729,-0.0135,3433.9117,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3447.0737,NA,6.66020000000000,6.61840000000000,0.12240000000000,0.53950000000000,0.5478,NA,3440.5063,6.6898,6.5674,0.1224,0.4393,6.6676,0.7335,5.9341,-0.0238,3440.5063,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3453.7817,NA,6.70800000000000,6.67700000000000,0.11650000000000,0.50880000000000,0.5168,NA,3447.1961,6.7021,6.5856,0.1165,0.4171,6.6773,0.6502,6.0271,0.0128,3447.1961,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3460.4876,NA,6.70590000000000,6.96270000000000,0.10970000000000,0.70780000000000,0.7736,NA,3453.8982,6.6991,6.5894,0.1097,0.3923,6.9049,0.8575,6.0474,-0.2606,3453.8982,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3467.7092,NA,7.22160000000000,7.11740000000000,0.09590000000000,0.47380000000000,0.6694,NA,3460.5973,7.2078,7.1119,0.0959,0.5981,6.9876,0.6944,6.2932,-0.4183,3460.5973,2.5176,2.5176
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,3473.7381,NA,6.02890000000000,5.92700000000000,0.11540000000000,0.55690000000000,0.5675,NA,3467.8051,6.0484,5.9330,0.1154,0.3779,6.1120,0.6868,5.4252,1.2808,3467.8051,NA,NA
